timestamp,date,open,high,low,close
1625097540,6/30/2021,2275.628558,undefined,undefined,undefined
1625011200,6/30/2021,2166.935247,2283.628446,2091.06,2273.54
1624924800,6/29/2021,2083.553931,2241.604316,2076.187098,2160.34518
1624838400,6/28/2021,1983.314762,2143.62421,1963.776047,2080.239672
1624838340,6/27/2021,1978.725256,undefined,undefined,undefined
1624752000,6/27/2021,1830.64827,1980.882311,1810.670652,1976.626082
1624665600,6/26/2021,1809.536755,1849.354432,1718.318898,1829.149695
1624579200,6/25/2021,1989.174686,2017.552546,1792.37141,1812.126452
1624492800,6/24/2021,1972.6,2032.823334,1886.84,1988.401666
1624492680,6/23/2021,1967.68,undefined,undefined,undefined
1624406400,6/23/2021,1871.62,2041,1825.37,1967.92
1624406340,6/22/2021,1880.01,undefined,undefined,undefined
1624320000,6/22/2021,1893.57,1994.11,1706.68,1874.7
1624233600,6/21/2021,2257.07,2257.07,1865.02,1889.49
1624233540,6/20/2021,2242.9,undefined,undefined,undefined
1624147200,6/20/2021,2158.15,2273.64,2048.15,2242.29
1624147080,6/19/2021,2174.57,undefined,undefined,undefined
1624060800,6/19/2021,2225.42,2275.77,2166.48,2171.8
1624060740,6/18/2021,2234.47,undefined,undefined,undefined
1623974400,6/18/2021,2371.14,2377.42,2146.26,2228.62
1623974340,6/17/2021,2370.22,undefined,undefined,undefined
1623888000,6/17/2021,2367.73,2456.98,2308.27,2369.02
1623801600,6/16/2021,2543.37232,2553.08,2353.51,2367.4
1623715200,6/15/2021,2582.483512,2638.26,2514.11,2545.13
1623628800,6/14/2021,2515.99,2604.01828,2470.59,2583.27
1623628740,6/13/2021,2509.82,undefined,undefined,undefined
1623542400,6/13/2021,2370.724416,2548.410552,2311.86868,2509.26
1623456000,6/12/2021,2354.813968,2447.568011,2261.867075,2367.976181
1623369600,6/11/2021,2470.997379,2495.12396,2322.617204,2352.67559
1623283200,6/10/2021,2610.633938,2621.514465,2433.385747,2470.473678
1623196800,6/9/2021,2509.048145,2623.700764,2409.401483,2607.626355
1623110400,6/8/2021,2606.991436,2619.122388,2313.589174,2515.834126
1623024000,6/7/2021,2718.68,2846.79698,2576.207389,2587.137018
1622937600,6/6/2021,2629.885236,2743.84779,2615.740083,2713.011488
1622851200,6/5/2021,2690.896728,2816.017683,2557.13896,2628.077231
1622764800,6/4/2021,2856.057688,2856.057688,2558.291708,2685.987783
1622678400,6/3/2021,2706.64,2889.220875,2667.053463,2852.803506
1622592000,6/2/2021,2643.82,2802.102103,2559.49,2706.134441
1622591820,6/1/2021,2633.74,undefined,undefined,undefined
1622505600,6/1/2021,2726.78,2735.17,2530.89,2624.88
1622505480,5/31/2021,2693.13,undefined,undefined,undefined
1622419200,5/31/2021,2373.63,2713.94,2284.51,2698.91
1622419080,5/30/2021,2392.82,undefined,undefined,undefined
1622332800,5/30/2021,2284.03,2466.51,2190.48,2390.29
1622332740,5/29/2021,2283.55,undefined,undefined,undefined
1622246400,5/29/2021,2406.28,2564.12,2210,2278.44
1622246340,5/28/2021,2408.55,undefined,undefined,undefined
1622160000,5/28/2021,2730.02,2756.99,2340.27,2419.54
1622073600,5/27/2021,2873.66,2877.301571,2642.11,2736.78
1622073540,5/26/2021,2889.84,undefined,undefined,undefined
1621987200,5/26/2021,2704.02,2910.16,2651.23,2884.06
1621987140,5/25/2021,2707.56,undefined,undefined,undefined
1621900800,5/25/2021,2635.6,2750.629287,2394.48,2697.21017
1621814400,5/24/2021,2115.75,2665.32,2085.95,2646.53
1621814340,5/23/2021,2107.812867,undefined,undefined,undefined
1621728000,5/23/2021,2289.32,2381.442497,1736.83362,2113.153161
1621641600,5/22/2021,2441.27,2483.825547,2166.67,2294.348712
1621555200,5/21/2021,2774.514776,2939.006205,2105.59,2431.618517
1621468800,5/20/2021,2442.614147,2998.48,2170.72,2787.79351
1621382400,5/19/2021,3386.312493,3441.523802,1955.711641,2461.237054
1621296000,5/18/2021,3283.29,3565.199168,3245.651855,3379.649948
1621209600,5/17/2021,3588.29,3588.29,3121.499828,3285.072792
1621123200,5/16/2021,3627.19,3877.02,3354.66,3587.39
1621123140,5/15/2021,3642.28,undefined,undefined,undefined
1621036800,5/15/2021,4094.99,4130.56,3642.02,3647.6
1621036740,5/14/2021,4083.78,undefined,undefined,undefined
1620950400,5/14/2021,3708.95,4174.59,3701.258493,4079.28
1620950340,5/13/2021,3715.01,undefined,undefined,undefined
1620864000,5/13/2021,3825,4044.97,3550.14,3720.19
1620777600,5/12/2021,4172.33,4374.321476,3761.12,3761.12
1620691200,5/11/2021,3946.96,4182.19,3786.023217,4173.497971
1620604800,5/10/2021,3922.96,4204.54,3713.92,3951.440617
1620604740,5/9/2021,3933.130758,undefined,undefined,undefined
1620518400,5/9/2021,3917.235249,3980.885629,3738.765675,3934.956143
1620432000,5/8/2021,3484.200223,3955.994901,3455.325603,3908.670124
1620345600,5/7/2021,3492.459978,3591.635184,3369.305743,3488.241248
1620259200,5/6/2021,3529.070382,3602.107328,3390.11,3492.588089
1620172800,5/5/2021,3240.640745,3548.294447,3210.242921,3528.53
1620086400,5/4/2021,3432.945037,3528.520464,3174.799303,3252.318911
1620000000,5/3/2021,2951.68638,3453.645618,2951.68638,3432.64
1619913600,5/2/2021,2948.92,2985.22,2860.3,2952.99
1619913540,5/1/2021,2948.209767,undefined,undefined,undefined
1619827200,5/1/2021,2776.443892,2954.9,2759.5,2949.873122
1619740800,4/30/2021,2758.439059,2797.737449,2728.184071,2775.736161
1619654400,4/29/2021,2750.261825,2800,2673.23614,2758.84
1619568000,4/28/2021,2667.862172,2760.958125,2565.208443,2749.038477
1619481600,4/27/2021,2534,2680.193671,2485.76,2666.57355
1619395200,4/26/2021,2318.42,2538.65,2306.43,2538.65
1619395080,4/25/2021,2322.16,undefined,undefined,undefined
1619308800,4/25/2021,2231,2357.68,2172.33,2317.41
1619308740,4/24/2021,2216.15,undefined,undefined,undefined
1619222400,4/24/2021,2357.94,2357.94,2167.31,2213.8
1619222340,4/23/2021,2366.24,undefined,undefined,undefined
1619136000,4/23/2021,2414.92,2436.85,2115.91,2371.15
1619049600,4/22/2021,2370.46,2642.74,2316.47,2402.23
1618963200,4/21/2021,2343.28,2469.01,2238.41,2366.531948
1618963140,4/20/2021,2332.6,undefined,undefined,undefined
1618876800,4/20/2021,2170.81,2348,2056.17,2328.6
1618876740,4/19/2021,2163.82,undefined,undefined,undefined
1618790400,4/19/2021,2250.23,2281.27049,2081.441337,2168.964304
1618790340,4/18/2021,2242.714992,undefined,undefined,undefined
1618704000,4/18/2021,2326.18,2340.135861,1982.879807,2240.94
1618703940,4/17/2021,2317.039681,undefined,undefined,undefined
1618617600,4/17/2021,2421.89177,2495.388758,2317.976349,2318.481351
1618531200,4/16/2021,2516.645382,2545.796585,2319.745053,2427.1
1618444800,4/15/2021,2431.995543,2544.990099,2403.759896,2517.942506
1618358400,4/14/2021,2301.245808,2446.202223,2283.531198,2431.394538
1618272000,4/13/2021,2138.345296,2315.97525,2136.830775,2298.849495
1618185600,4/12/2021,2150.54,2198.947037,2106.246001,2138.499081
1618185420,4/11/2021,2150.41,undefined,undefined,undefined
1618099200,4/11/2021,2132.08,2161.9,2113.15,2149.18
1618099140,4/10/2021,2133.72,undefined,undefined,undefined
1618012800,4/10/2021,2066.74,2194.35,2058.44,2132.99
1617926400,4/9/2021,2079.055338,2099.9,2051.06,2067.34
1617926340,4/8/2021,2081.29,undefined,undefined,undefined
1617840000,4/8/2021,1967.5,2084.26,1953.42,2078.586153
1617839940,4/7/2021,1964.23,undefined,undefined,undefined
1617753600,4/7/2021,2113,2128.05,1938.31,1968.69
1617667200,4/6/2021,2115.97,2150.986062,2049.41,2113
1617667140,4/5/2021,2105.82,undefined,undefined,undefined
1617580800,4/5/2021,2078.46,2127.917335,2005.444543,2102.98
1617580740,4/4/2021,2076.98,undefined,undefined,undefined
1617494400,4/4/2021,2008.932841,2092.482166,1982.724594,2077.531947
1617408000,4/3/2021,2134.34746,2137.304722,2005.865778,2011.269188
1617321600,4/2/2021,1968.130136,2143.490975,1950.862559,2135.380162
1617235200,4/1/2021,1919.717434,1981.120081,1889.856876,1968.153594
1617148800,3/31/2021,1841.606753,1947.548388,1775.070573,1915.512911
1617062400,3/30/2021,1822.18,1859.220871,1787.281673,1841.079788
1616976000,3/29/2021,1684.07,1838.875527,1676.5,1816.975842
1616975940,3/28/2021,1687.19,undefined,undefined,undefined
1616889600,3/28/2021,1713.88,1724.2,1662.13,1685.19
1616803200,3/27/2021,1700.1,1729.79,1669.49,1713.88
1616716800,3/26/2021,1587.08,1700.33,1587.08,1700.33
1616630400,3/25/2021,1581.79,1621.18,1549.94,1588.52
1616630340,3/24/2021,1584.58,undefined,undefined,undefined
1616544000,3/24/2021,1672.54,1738.04,1555.39,1584.77
1616543940,3/23/2021,1671.9,undefined,undefined,undefined
1616457600,3/23/2021,1683.53,1721.38,1654.1,1669.96
1616371200,3/22/2021,1784,1805.6,1657.24,1684.27
1616284800,3/21/2021,1801.15,1816.831906,1748.26,1784.79
1616198400,3/20/2021,1808.86,1867,1801.21,1805.11
1616198340,3/19/2021,1810.29,undefined,undefined,undefined
1616112000,3/19/2021,1776.56,1840.42,1735.81,1809.84
1616025600,3/18/2021,1829.11,1848.469661,1761.42,1776.674829
1615939200,3/17/2021,1812,1839.39,1746.046464,1825.077451
1615852800,3/16/2021,1795.381835,1818.553973,1715.033811,1805.37004
1615766400,3/15/2021,1848.412961,1890,1744.648236,1790
1615704540,3/14/2021,1891.440669,undefined,undefined,undefined
1615680000,3/14/2021,1891.440669,1906.563817,1839.224768,1851.574586
1615593600,3/13/2021,1767.79,1943.55,1731.33,1909.62
1615507200,3/12/2021,1833.58,1835.66,1722.41,1773.24
1615507020,3/11/2021,1827.04,undefined,undefined,undefined
1615420800,3/11/2021,1778.04,1845.65,1729.13,1825.33
1615334400,3/10/2021,1876.53,1877.27,1759.4,1800
1615334340,3/9/2021,1871.99,undefined,undefined,undefined
1615248000,3/9/2021,1839.01,1869.13,1806.29,1868.38
1615161600,3/8/2021,1739.33,1838.96,1670.85,1831.15
1615161540,3/7/2021,1724.79,undefined,undefined,undefined
1615075200,3/7/2021,1658.68,1730.94,1635.37,1721.56
1615075140,3/6/2021,1651.66,undefined,undefined,undefined
1614988800,3/6/2021,1534.82,1670.8,1516.35,1656.78
1614902400,3/5/2021,1540.86,1549.422549,1444.3,1532.51
1614902340,3/4/2021,1539.69,undefined,undefined,undefined
1614816000,3/4/2021,1563.62,1624.52,1505.32,1540.56
1614815940,3/3/2021,1567.86,undefined,undefined,undefined
1614729600,3/3/2021,1485.04,1656.825468,1477.78,1575.205507
1614729540,3/2/2021,1493.385966,undefined,undefined,undefined
1614643200,3/2/2021,1572.9,1603.61,1458.86,1492.950018
1614556800,3/1/2021,1422.393761,1573.763358,1414.047295,1571.744335
1614470400,2/28/2021,1460.425937,1470.16021,1294.69283,1417.325373
1614384000,2/27/2021,1445.23905,1526.806131,1429.435039,1461.52355
1614297600,2/26/2021,1482.518681,1563.92,1401.542908,1443.209279
1614211200,2/25/2021,1625.3,1672.354903,1458.828154,1467.055843
1614124800,2/24/2021,1585,1712,1505.325726,1629.41333
1614038400,2/23/2021,1779.68,1780.300959,1366.527905,1572.3
1614038340,2/22/2021,1778.387622,undefined,undefined,undefined
1613952000,2/22/2021,1937.39,1937.39,1527.08,1780.784182
1613865600,2/21/2021,1914.61,1975.54377,1886.66,1935.81
1613779200,2/20/2021,1957.175276,2037.832061,1816.475901,1917.954916
1613692800,2/19/2021,1939.324911,1974.4,1892.922203,1958.076242
1613606400,2/18/2021,1850.828865,1950,1850.828865,1934.142903
1613520000,2/17/2021,1785.674193,1855.053892,1735.495558,1851.14299
1613433600,2/16/2021,1776.843672,1825.923385,1732.331898,1781.033945
1613347200,2/15/2021,1806.922822,1836.041317,1664.856454,1783.525599
1613347140,2/14/2021,1803.669595,undefined,undefined,undefined
1613260800,2/14/2021,1817.838911,1851.45985,1788.316002,1804.732644
1613174400,2/13/2021,1848.644928,1873.334968,1767.125929,1816.282189
1613088000,2/12/2021,1789.602442,1865.317358,1741.445624,1845.334915
1613001600,2/11/2021,1747.25077,1816.256279,1708.371139,1785.820073
1613001540,2/10/2021,1744.542648,undefined,undefined,undefined
1612915200,2/10/2021,1774.836693,1836.622075,1685.748863,1745.127092
1612915140,2/9/2021,1771.609619,undefined,undefined,undefined
1612828800,2/9/2021,1756.378719,1821.842439,1712.044056,1770.900956
1612828740,2/8/2021,1752.599749,undefined,undefined,undefined
1612742400,2/8/2021,1606.920808,1777.065933,1569.909113,1753.086424
1612742340,2/7/2021,1616.389205,undefined,undefined,undefined
1612656000,2/7/2021,1675.064682,1693.657659,1495.878417,1616.657695
1612655940,2/6/2021,1679.431888,undefined,undefined,undefined
1612569600,2/6/2021,1723.176872,1743.410424,1649.868682,1680.384777
1612569540,2/5/2021,1723.182424,undefined,undefined,undefined
1612483200,2/5/2021,1605.828764,1760.887691,1593.963797,1720.35663
1612483140,2/4/2021,1597.361878,undefined,undefined,undefined
1612396800,2/4/2021,1666.661503,1695.280782,1561.224396,1597.937635
1612310820,2/3/2021,1521.428431,undefined,undefined,undefined
1612310400,2/3/2021,1521.428431,1669.459137,1511.3477,1664.699266
1612224000,2/2/2021,1387.279159,1545.925855,1364.704687,1516.892628
1612137600,2/1/2021,1282.883169,1376.638559,1274.800818,1367.910659
1612137540,1/31/2021,1313.576198,undefined,undefined,undefined
1612051200,1/31/2021,1373.371504,1379.892451,1284.629852,1314.178016
1611964800,1/30/2021,1405.433939,1405.433939,1327.204878,1378.101979
1611964740,1/29/2021,1383.002565,undefined,undefined,undefined
1611878400,1/29/2021,1339.533422,1434.373035,1291.966781,1381.440139
1611878340,1/28/2021,1331.137511,undefined,undefined,undefined
1611792000,1/28/2021,1247.657047,1359.422653,1223.001356,1335.091782
1611791940,1/27/2021,1248.168542,undefined,undefined,undefined
1611705600,1/27/2021,1366.982689,1366.982689,1212.43428,1251.142528
1611705540,1/26/2021,1364.544004,undefined,undefined,undefined
1611619200,1/26/2021,1316.320998,1374.781893,1250.44568,1353.981179
1611619140,1/25/2021,1319.681655,undefined,undefined,undefined
1611532800,1/25/2021,1392.803101,1474.527736,1298.05841,1320.534189
1611532740,1/24/2021,1394.89241,undefined,undefined,undefined
1611446400,1/24/2021,1225.72461,1398.745991,1224.835364,1396.40717
1611446340,1/23/2021,1233.075415,undefined,undefined,undefined
1611360000,1/23/2021,1225.245041,1272.034457,1198.237858,1231.197775
1611359940,1/22/2021,1238.210766,undefined,undefined,undefined
1611273600,1/22/2021,1108.985494,1272.67349,1044.844302,1238.8618
1611273540,1/21/2021,1117.335283,undefined,undefined,undefined
1611187200,1/21/2021,1385.949012,1385.949012,1093.245229,1118.969299
1611187140,1/20/2021,1376.481561,undefined,undefined,undefined
1611100800,1/20/2021,1345.4986,1387.449627,1238.59805,1379.463442
1611100740,1/19/2021,1374.684159,undefined,undefined,undefined
1611014520,1/19/2021,1272.53652,undefined,undefined,undefined
1611014400,1/19/2021,1272.53652,1435.39342,1253.582154,1377.499019
1610928000,1/18/2021,1238.157664,1260.245961,1186.39532,1258.695654
1610927940,1/17/2021,1233.04106,undefined,undefined,undefined
1610841600,1/17/2021,1214.540351,1268.218609,1168.383187,1230.90367
1610841540,1/16/2021,1228.428728,undefined,undefined,undefined
1610755200,1/16/2021,1179.166709,1291.357045,1153.629663,1232.407318
1610755140,1/15/2021,1171.960085,undefined,undefined,undefined
1610668800,1/15/2021,1238.314083,1253.128504,1074.010035,1172.005317
1610668740,1/14/2021,1226.547495,undefined,undefined,undefined
1610582400,1/14/2021,1143.274015,1245.937937,1088.505016,1219.196151
1610582340,1/13/2021,1131.367954,undefined,undefined,undefined
1610496000,1/13/2021,1041.457901,1135.84193,992.3392278,1130.084812
1610495940,1/12/2021,1049.423934,undefined,undefined,undefined
1610409600,1/12/2021,1080.130611,1148.099247,1010.108416,1044.718201
1610409540,1/11/2021,1091.957039,undefined,undefined,undefined
1610323200,1/11/2021,1246.09807,1246.09807,914.3142619,1088.97658
1610236800,1/10/2021,1289.67,1349.87,1174.146069,1259.272666
1610150400,1/9/2021,1231.846963,1307.42,1176.781674,1279.4
1610150340,1/8/2021,1217.819065,undefined,undefined,undefined
1610064000,1/8/2021,1222.412176,1272.326525,1071.424741,1219.879244
1610063940,1/7/2021,1224.132685,undefined,undefined,undefined
1609977600,1/7/2021,1216.662681,1288.58537,1157.006249,1222.805155
1609977540,1/6/2021,1209.045344,undefined,undefined,undefined
1609891200,1/6/2021,1109.862354,1212.712282,1060.055136,1212.712282
1609804800,1/5/2021,1048.554375,1131.207794,977.3144229,1099.422958
1609718640,1/4/2021,988.5238265,undefined,undefined,undefined
1609718400,1/4/2021,988.5238265,1158.364008,898.0195796,1040.847484
1609632000,1/3/2021,778.1925675,1008.038372,770.5139141,964.8079152
1609631940,1/2/2021,775.1390985,undefined,undefined,undefined
1609545600,1/2/2021,727.561545,787.7823213,716.6285836,775.6929969
1609545540,1/1/2021,730.1145904,undefined,undefined,undefined
1609459200,1/1/2021,738.5260917,749.4424505,716.7782787,729.9618428
1609459140,12/31/2020,737.1926244,undefined,undefined,undefined
1609372800,12/31/2020,753.4125718,755.1490419,724.8893739,737.8117551
1609372740,12/30/2020,752.3996988,undefined,undefined,undefined
1609286400,12/30/2020,734.2055078,756.1218325,719.997141,752.2462695
1609286340,12/29/2020,731.743102,undefined,undefined,undefined
1609200000,12/29/2020,731.4184802,738.8453141,689.9954839,732.2912287
1609199940,12/28/2020,729.6221658,undefined,undefined,undefined
1609113600,12/28/2020,687.8791084,746.7597318,683.592367,730.4373384
1609113480,12/27/2020,682.1437793,undefined,undefined,undefined
1609027200,12/27/2020,638.5076062,712.6161895,626.0197406,682.2730355
1609027140,12/26/2020,635.9738198,undefined,undefined,undefined
1608940800,12/26/2020,628.604621,651.5364843,615.4909341,636.4694713
1608940740,12/25/2020,626.5836396,undefined,undefined,undefined
1608854400,12/25/2020,615.1473804,633.4608002,605.2599664,626.4229808
1608854340,12/24/2020,612.6077476,undefined,undefined,undefined
1608768000,12/24/2020,579.6930576,614.9284641,566.5430643,612.0295942
1608767940,12/23/2020,584.0731079,undefined,undefined,undefined
1608681600,12/23/2020,636.242994,637.685385,552.6790852,584.1985643
1608595200,12/22/2020,609.3650495,637.630664,588.2813752,637.630664
1608508800,12/21/2020,635.1576418,647.6636563,599.1031941,609.4698602
1608422400,12/20/2020,656.2794874,660.3492827,623.6707747,638.1084082
1608336000,12/19/2020,655.1125291,669.6486747,646.275905,659.516564
1608249600,12/18/2020,640.9861837,663.6714749,629.7125866,655.007663
1608163200,12/17/2020,640.3165888,675.8560873,628.2747627,642.8436623
1608076800,12/16/2020,589.2456269,638.5253895,581.3211951,637.765816
1608076740,12/15/2020,589.0811551,undefined,undefined,undefined
1607990400,12/15/2020,587.0517891,596.5643901,580.1805636,589.2694882
1607904000,12/14/2020,590.0171399,591.3879237,576.0608388,586.3170171
1607817600,12/13/2020,568.779064,594.7310811,564.1139344,590.2888723
1607731200,12/12/2020,545.8311814,573.7350533,545.8241649,567.9546321
1607644800,12/11/2020,559.9681688,560.094865,536.6039837,545.2052872
1607558400,12/10/2020,573.9290146,574.8450095,549.1802302,558.5064467
1607472000,12/9/2020,554.8192451,577.7084308,531.1871781,573.358603
1607385600,12/8/2020,591.1307626,591.8160864,550.8678023,554.7577056
1607385540,12/7/2020,591.3848588,undefined,undefined,undefined
1607299200,12/7/2020,602.7255864,602.7422624,584.8352259,591.6097144
1607212800,12/6/2020,598.7261542,607.2885138,584.1861368,602.7363128
1607126400,12/5/2020,567.2330081,597.2707046,561.6357963,597.2707046
1607040000,12/4/2020,615.705535,619.5565691,567.2975317,567.7261201
1606953600,12/3/2020,597.3579431,622.6474479,587.5015609,616.374529
1606867200,12/2/2020,585.4457059,603.6373888,577.3447997,598.236971
1606780800,12/1/2020,616.3764415,635.7547965,570.815283,586.3264071
1606694400,11/30/2020,578.1798335,615.4998078,571.2490608,614.6735562
1606608000,11/29/2020,537.8770581,576.4190083,531.3915317,576.2665646
1606521600,11/28/2020,519.3717901,548.1314179,507.7779724,538.0384477
1606435200,11/27/2020,520.9713893,530.9386143,496.0017961,518.2048263
1606348800,11/26/2020,567.9622837,576.6757232,485.1789631,518.8004986
1606262400,11/25/2020,605.1703576,605.8457507,556.323945,570.3167776
1606176000,11/24/2020,608.9248234,621.7654233,594.1194238,605.0422593
1606089600,11/23/2020,562.2983605,610.4762078,551.4803176,609.1893651
1606003200,11/22/2020,551.6100614,580.5320622,513.477809,559.7022595
1605916800,11/21/2020,510.2209096,552.5243983,503.3911114,551.7373759
1605916740,11/20/2020,510.0070423,undefined,undefined,undefined
1605830400,11/20/2020,471.5353581,514.2225162,471.2906366,509.7546004
1605744000,11/19/2020,479.6375542,480.3596311,465.6289529,471.6119161
1605657600,11/18/2020,482.5503753,494.411201,463.2136551,479.2594707
1605571200,11/17/2020,460.3757029,484.5125644,460.2521924,482.6865689
1605484800,11/16/2020,446.0614122,465.865572,445.2622698,461.1582231
1605398400,11/15/2020,461.1727945,462.4794643,441.5503273,446.6799313
1605312000,11/14/2020,473.743761,473.743761,455.3396348,461.4734621
1605225600,11/13/2020,462.9952177,473.8526592,457.9235332,473.3137862
1605139200,11/12/2020,463.5985132,470.0352832,452.5385931,462.7279582
1605052800,11/11/2020,451.1144289,476.2964832,449.8322984,463.9205079
1604966400,11/10/2020,443.3888015,454.9457778,439.6046254,450.7860386
1604880000,11/9/2020,454.4843129,459.0836004,435.4150515,444.4249447
1604793600,11/8/2020,434.7542953,460.2127928,432.8101001,454.7826052
1604707200,11/7/2020,456.1749265,468.3432628,427.1791343,435.5247853
1604620800,11/6/2020,417.4616963,458.3700649,415.1883173,456.1714395
1604534400,11/5/2020,403.6088243,420.5075194,396.8725607,416.6583506
1604448000,11/4/2020,387.8907876,407.8953386,377.4484247,402.3175866
1604361600,11/3/2020,382.9535172,389.7356726,370.7488932,387.8558749
1604275200,11/2/2020,396.9807156,404.1864441,379.1001991,383.5034637
1604188800,11/1/2020,385.2658318,397.250321,384.9850058,396.7703595
1604102400,10/31/2020,382.5848968,393.1701914,380.9623484,386.6410818
1604041200,10/30/2020,381.8363929,undefined,undefined,undefined
1604016000,10/30/2020,381.8363929,384.8842284,374.6058793,382.7589277
1603929600,10/29/2020,389.0391971,393.6432954,381.0628247,386.5039698
1603929540,10/28/2020,388.5886713,undefined,undefined,undefined
1603843200,10/28/2020,404.1717229,408.9586138,381.2804338,388.6209058
1603843140,10/27/2020,403.9178276,undefined,undefined,undefined
1603756800,10/27/2020,393.0184477,409.6918416,390.3132286,404.3053031
1603756740,10/26/2020,393.0543502,undefined,undefined,undefined
1603670400,10/26/2020,405.3091906,411.1167072,383.629704,393.679634
1603670340,10/25/2020,405.8530346,undefined,undefined,undefined
1603584000,10/25/2020,412.2154374,417.2436603,404.9141704,405.8498728
1603583940,10/24/2020,412.3996783,undefined,undefined,undefined
1603497600,10/24/2020,409.6209159,416.6221352,407.4226813,412.3739794
1603497540,10/23/2020,409.4930661,undefined,undefined,undefined
1603411200,10/23/2020,414.2504337,419.2422595,402.1692884,409.5689209
1603411140,10/22/2020,414.4014459,undefined,undefined,undefined
1603324800,10/22/2020,391.9363993,420.6225053,391.9363993,414.4911143
1603238400,10/21/2020,368.3313478,401.2480591,367.6086524,391.5887908
1603152000,10/20/2020,379.3918853,380.6623638,366.397231,368.2083241
1603065600,10/19/2020,378.4563085,383.7026011,372.9072067,379.2373549
1602979200,10/18/2020,368.5165632,378.5697406,367.8328746,378.1648563
1602892800,10/17/2020,365.5245617,370.3089774,363.522206,368.4109127
1602806400,10/16/2020,377.7296748,379.7888832,361.750669,365.4542248
1602720000,10/15/2020,378.8369185,380.9255811,370.1622031,377.4919723
1602633600,10/14/2020,381.071104,387.0950998,373.6813637,378.8278964
1602547200,10/13/2020,386.7648151,387.6558771,374.9564223,381.06016
1602460800,10/12/2020,374.1036409,395.0000999,365.9555466,386.8394008
1602374400,10/11/2020,370.714811,377.4892521,369.0913586,374.268494
1602288000,10/10/2020,365.0766711,377.9782702,364.9522462,370.9755286
1602201600,10/9/2020,350.5254578,368.2278273,347.7750784,365.2974936
1602115200,10/8/2020,342.2648926,352.9257357,334.4661653,351.0810942
1602028800,10/7/2020,340.8708947,342.8135935,333.3896365,341.9427975
1602028740,10/6/2020,340.3511342,undefined,undefined,undefined
1601942400,10/6/2020,355.0406279,355.0406279,337.0881822,340.4987824
1601856000,10/5/2020,352.3544817,355.2543982,348.8835687,353.4451872
1601855940,10/4/2020,352.5694618,undefined,undefined,undefined
1601769600,10/4/2020,346.0092043,354.0110027,344.0911828,352.4892704
1601683200,10/3/2020,345.8706203,350.9416261,344.0318759,345.8879314
1601596800,10/2/2020,352.8112146,354.1706844,335.088406,345.6610055
1601510400,10/1/2020,359.9866163,368.7336391,345.7308022,352.9961053
1601424000,9/30/2020,359.9243923,360.9972594,351.9857762,359.2939676
1601337600,9/29/2020,353.7852432,360.607224,350.8039587,359.8220262
1601251200,9/28/2020,359.6374004,367.1625003,352.7431405,353.9444806
1601164800,9/27/2020,354.3432501,362.0707241,347.5755737,357.6347743
1601078400,9/26/2020,352.0063274,356.0394957,346.8209604,354.1352392
1600992000,9/25/2020,349.037646,357.8824191,338.0995198,351.8050231
1600905600,9/24/2020,320.4819975,352.8860943,317.1052047,349.0580089
1600819200,9/23/2020,344.1822506,344.4202836,314.9979136,319.7866311
1600732800,9/22/2020,340.0956908,346.692695,336.0026513,344.1858676
1600646400,9/21/2020,370.7348824,375.5759728,331.734518,340.5026153
1600646340,9/20/2020,370.8887137,undefined,undefined,undefined
1600560000,9/20/2020,385.1463087,385.3885933,365.7911933,370.5737068
1600473600,9/19/2020,384.4289875,387.9843392,376.9991467,385.3416253
1600387200,9/18/2020,389.3697928,392.3712172,375.7705238,384.2549745
1600300800,9/17/2020,364.7664538,394.1164452,363.5903625,389.2550415
1600214400,9/16/2020,364.0165771,373.0501353,355.4025079,364.8711035
1600128000,9/15/2020,377.2168373,381.5681771,362.780776,363.9893219
1600041600,9/14/2020,366.1884931,383.7092633,356.0496684,376.8725368
1599955200,9/13/2020,387.4574677,389.2584344,353.8824575,365.9291641
1599868800,9/12/2020,373.9740139,388.1244267,365.3980413,387.7523774
1599782400,9/11/2020,367.9768771,375.0316754,356.2386831,374.1478183
1599696000,9/10/2020,351.2068095,377.2598089,351.2068095,368.0112522
1599695940,9/9/2020,350.8031237,undefined,undefined,undefined
1599609600,9/9/2020,336.7429807,358.9785605,330.9533006,350.7130378
1599523200,9/8/2020,353.6864297,356.2486536,326.7168472,337.3599921
1599436800,9/7/2020,352.7096369,358.3550205,324.1692343,353.3730363
1599350400,9/6/2020,335.1121704,360.1854823,317.3991511,352.8048367
1599264000,9/5/2020,386.061012,393.9494346,312.5192029,335.3024639
1599177600,9/4/2020,382.250962,400.1082552,362.7454305,386.5151795
1599091200,9/3/2020,439.4748594,449.7779933,375.6044317,382.1110057
1599004800,9/2/2020,476.067772,480.8526684,422.1521429,439.655486
1598918400,9/1/2020,433.9243576,488.1117731,430.1652135,476.074865
1598832000,8/31/2020,429.3572314,438.8338524,418.7110613,433.8746091
1598745600,8/30/2020,398.5996054,429.4145114,398.5996054,428.8657814
1598659200,8/29/2020,395.7459979,405.5754481,392.3909342,398.4543456
1598572800,8/28/2020,383.1648422,397.6305335,379.9500915,395.2583644
1598486400,8/27/2020,385.822773,396.1846148,372.5765931,382.0109222
1598400000,8/26/2020,382.5803584,392.392696,377.6358208,385.6007774
1598313600,8/25/2020,407.9197096,408.9893753,370.6416972,383.1728446
